ticker,name,sector,industry,market_cap,price,pe,p_fcf,roe,gross_margin,debt_to_asset,shares_outstanding,float_shares,momentum,buyback,pe_score,p_fcf_score,roe_score,gross_margin_score,debt_score,momentum_score,buyback_score,total_score
SNA,Snap-On Incorporated,Industrials,Tools & Accessories,19795845120,380.27,19.805727,30.916514338078308,0.18327999,0.51735,,52057343,50609063.0,0.16370675196196197,0.00982439029772875,71.72995780590718,41.03896103896104,55.47945205479452,60.25369978858352,,52.991452991452995,49.15611814345991,58.0
PEP,"Pepsico, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,215525572608,157.67,24.751963,24.64205421682515,0.43879002,0.54383,,1366940965,1362886693.0,0.1091418534845525,0.004122270939548434,54.00843881856541,53.766233766233775,87.44292237442922,63.8477801268499,,45.72649572649573,38.607594936708864,58.0
EPAM,"EPAM Systems, Inc.",Technology,Information Technology Services,7110743040,131.34,19.544643,9.803792428696072,0.10335,0.28877002,,52756846,52133542.0,-0.1638920591230433,0.04563118746593047,72.15189873417722,93.24675324675324,27.62557077625571,23.044397463002113,,13.247863247863249,87.13080168776372,57.9
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,10695203840,22.47,24.966667,17.779532072780167,0.16317,0.78625,,426989140,422520065.0,-0.5691064989301554,0.040673169374784574,52.320675105485236,75.32467532467533,49.31506849315068,90.48625792811839,,0.641025641025641,85.44303797468355,57.8
V,Visa Inc.,Financial Services,Credit Services,611227074560,317.02,29.767136,27.74237992700272,0.53954,0.97777003,,1681093942,1739773915.0,-0.07965679733114142,0.022465036684071644,41.35021097046413,47.27272727272728,90.41095890410958,98.73150105708245,,22.22222222222222,67.72151898734177,57.7
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,145467736064,136.2,27.459677,13.955915256363618,0.2148,0.55101,,1067000000,1064705950.0,-0.08347875350525538,0.028933092224231464,46.83544303797469,83.8961038961039,61.41552511415526,64.2706131078224,,21.367521367521366,74.26160337552743,57.6
EQT,EQT Corporation,Energy,Oil & Gas E&P,36507541504,58.48,17.667673,19.958455311707272,0.09007,0.78629,,624274000,618711719.0,0.23646623652855275,-0.04558111481562149,76.58227848101265,67.27272727272727,20.54794520547945,90.69767441860465,,61.111111111111114,5.485232067510549,57.6
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,25703274496,114.85,16.572872,47.698026656303945,0.21077,0.41625,,223798650,222985146.0,0.04048243031930249,0.02827380009409298,80.37974683544304,21.818181818181813,60.273972602739725,44.60887949260042,,36.11111111111111,73.62869198312237,57.6
MA,Mastercard Incorporated,Financial Services,Credit Services,465227776000,521.3,31.536598,28.5953063375508,2.09915,1.0,,885216386,883991117.0,-0.03883534571409175,0.021198089555506897,36.28691983122363,44.41558441558442,98.40182648401826,99.57716701902748,,27.77777777777778,65.82278481012658,57.4
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,62701645824,156.37,14.492122,49.713889742504094,0.15427,0.123009995,,400982591,399870400.0,0.6347743441788275,0.017762444756084395,86.49789029535864,20.779220779220775,46.80365296803653,7.399577167019028,,87.3931623931624,59.49367088607595,57.2
EXPD,Expeditors International of Was,Industrials,Integrated Freight & Logistics,19665092608,147.3,24.756304,24.488394102486264,0.35431,0.13435,,132984007,132571822.0,0.2966124859378817,0.029847177235277494,53.79746835443038,54.805194805194816,79.45205479452055,8.879492600422834,,67.73504273504274,75.52742616033755,57.2
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,24563312640,178.07,27.479939,24.243599684291414,4.3794603,0.69879997,,131000536,137547374.0,-0.3541598043651191,0.01436408655886779,46.62447257383966,55.58441558441558,99.08675799086758,83.29809725158562,,4.273504273504273,55.69620253164557,57.2
TRGP,"Targa Resources, Inc.",Energy,Oil & Gas Midstream,50621145088,235.5,27.705883,,0.51381,0.38292,,214801969,211712474.0,0.36685337023923137,0.014243252096499537,45.991561181434605,49.87012987012987,89.72602739726028,38.47780126849894,,73.50427350427351,55.27426160337553,57.2
KO,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,325996544000,75.74,24.914473,,0.43323,0.61626,,4304152877,3872328044.0,0.10349084688196993,9.092398884239888e-05,52.742616033755276,49.87012987012987,86.7579908675799,74.63002114164905,,44.01709401709402,32.278481012658226,57.1
MKC,"McCormick & Company, Incorporat",Consumer Defensive,Packaged Foods,14606252032,54.33,8.906558,39.18248734099685,0.25347,0.38181,,253986983,265287978.0,-0.30283503722209587,-0.002005738106891564,97.46835443037975,30.129870129870127,69.17808219178082,38.05496828752643,,6.41025641025641,24.47257383966245,56.7
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,8872448000,58.99,22.601534,8.06815352584804,0.06485,0.41132,,150405963,149656330.0,-0.04184092054646568,0.0672555323183151,61.18143459915613,95.58441558441558,11.87214611872146,42.917547568710354,,27.350427350427353,94.9367088607595,56.7
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,64691486720,50.57,13.23822,,0.08579001,0.0,,1241009752,1242577421.0,,0.040629635483792524,90.084388185654,49.87012987012987,18.72146118721461,2.00845665961945,,50.10683760683761,85.23206751054853,56.7
PG,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,343336222720,146.93,21.799704,25.905569210992194,0.31562,0.51189,,2324000685,2319794244.0,-0.10510406866853098,0.008892301370819162,64.1350210970464,51.168831168831176,76.25570776255708,58.985200845665965,,19.017094017094017,46.835443037974684,56.5
NFLX,"Netflix, Inc.",Communication Services,Entertainment,410858586112,97.31,31.491909,15.546834115991743,0.48494998,0.49029,,4210798528,4193523086.0,0.01974568264935019,0.012953344316201883,36.70886075949367,79.74025974025973,89.04109589041096,57.082452431289646,,33.76068376068376,53.58649789029536,56.4
EXE,Expand Energy Corporation,Energy,Oil & Gas E&P,23034959872,95.82,12.65786,19.587550911564627,0.100659996,0.45321998,,240398260,239352528.0,0.016115094793896823,-0.032273338564786626,91.35021097046415,68.83116883116884,26.48401826484018,50.95137420718816,,32.47863247863248,6.962025316455696,56.4
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,136477360128,592.19,27.54372,25.840031780763912,0.76865,0.1024,,230462118,196092787.0,0.40591132395837437,0.021367521367521368,46.20253164556962,51.42857142857142,94.52054794520548,6.342494714587738,,77.13675213675214,66.45569620253164,56.4
MU,"Micron Technology, Inc.",Technology,Semiconductors,513197932544,455.07,21.455446,177.36234649068092,0.39823002,0.58437,,1127734051,1123561435.0,4.1640603894421835,-0.008944543828264758,65.18987341772151,1.8181818181818188,83.78995433789954,69.97885835095138,,99.14529914529915,14.556962025316455,56.4
MCK,McKesson Corporation,Healthcare,Medical Distribution,106934378496,866.38,24.996538,11.675970342966473,,0.03453,,122487456,122325773.0,0.3020792930408569,0.023345201965343888,52.109704641350206,88.31168831168831,50.114155251141554,4.0169133192389,,68.58974358974359,69.40928270042194,56.2
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,23151048704,201.07,21.187567,34.1385359548528,0.51539004,0.21507,,114535003,114012723.0,0.01621132543777418,0.02049530315969257,66.87763713080169,36.103896103896105,90.18264840182648,16.27906976744186,,32.69230769230769,64.76793248945147,56.0
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,31894667264,155.85,60.173748,22.47369452085682,0.55337,0.75981003,,202464223,201508592.0,1.1704536345352712,0.02029966167230546,9.704641350210974,60.259740259740255,90.6392694063927,88.79492600422833,,95.94017094017094,64.13502109704642,56.0
MET,"MetLife, Inc.",Financial Services,Insurance - Life,51446259712,78.08,16.577496,,0.12020001,0.23363,,652053867,544549746.0,-0.03393680539287357,0.049153726224636284,80.16877637130801,49.87012987012987,34.01826484018265,18.181818181818183,,29.059829059829063,90.084388185654,56.0
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,75860279296,81.32,24.868502,8.862570192232118,0.04318,0.107209995,,903967853,900767807.0,0.6379009726662167,0.096,53.16455696202531,94.54545454545455,5.47945205479452,6.765327695560254,,87.82051282051282,98.31223628691983,55.8
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,23666765824,223.14,22.769388,25.767353460295737,,0.74485,,106062407,105003641.0,-0.10296150619859898,0.017617909837208654,60.54852320675106,51.68831168831169,50.114155251141554,87.52642706131078,,19.230769230769234,59.28270042194092,55.6
KEY,KeyCorp,Financial Services,Banks - Regional,23702988800,21.8,13.374232,,0.09972,0.0,,1087293000,1082802480.0,0.4279421692546489,0.003962604525956561,89.66244725738397,49.87012987012987,25.34246575342466,2.00845665961945,,79.05982905982906,37.9746835443038,55.6
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,78465335296,272.26,25.97901,36.213378116645735,0.93718004,0.44097,,288078076,261065970.0,0.13112261738001013,0.018367346938775512,49.57805907172996,33.506493506493506,95.2054794520548,48.41437632135307,,49.572649572649574,60.970464135021096,55.6
CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution,50355273728,213.99,30.78993,9.250320163128945,,0.03695,,235316016,234854797.0,0.6092017322355984,0.026466768595041323,39.24050632911392,94.28571428571428,50.114155251141554,4.439746300211417,,86.96581196581197,72.15189873417721,55.3
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,94488977408,665.26,22.884762,32.583809668335945,0.26167,0.19815001,,142033159,141544109.0,0.39083279775029395,0.020384896172475714,59.70464135021096,38.44155844155844,70.54794520547945,14.799154334038056,,75.64102564102564,64.34599156118144,55.3
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,68845527040,85.81,32.627373,22.38241977598757,4.9747,0.60107,,802301915,751475323.0,-0.05607358097137014,0.01394970090491299,34.38818565400844,60.77922077922078,99.31506849315068,73.78435517970402,,24.786324786324787,55.06329113924051,55.2
ABNB,"Airbnb, Inc.",Consumer Cyclical,Travel Services,84861206528,141.55,35.12407,23.951793676287103,0.30233,0.82959,,423573275,407957258.0,0.09882002466943465,0.033707865168539325,28.270042194092827,55.84415584415585,75.11415525114155,94.71458773784354,,43.376068376068375,77.63713080168776,55.2
USB,U.S. Bancorp,Financial Services,Banks - Regional,88526151680,56.93,11.935011,,0.123500004,0.0,,1555000000,1550195050.0,,0.0028198884673699734,93.0379746835443,49.87012987012987,36.757990867579906,2.00845665961945,,50.10683760683761,35.654008438818565,55.2
INTU,Intuit Inc.,Technology,Software - Application,109431283712,393.25,25.56892,20.64205686400403,0.23457001,0.80896,,276550000,270308267.0,-0.29394009441471525,0.008036033459641096,51.0548523206751,64.93506493506493,65.29680365296804,92.81183932346723,,6.837606837606838,45.56962025316456,54.9
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,Travel Services,152039981056,192.01,29.004532,23.209552528857472,,0.87357,,791833650,789244354.0,-0.04186048589100317,0.03195305532104496,43.0379746835443,58.18181818181818,50.114155251141554,95.9830866807611,,27.136752136752136,75.9493670886076,54.5
PM,Philip Morris International Inc,Consumer Defensive,Tobacco,245920481280,157.79,21.734158,27.51134617962121,,0.67117995,,1558530268,1552756746.0,0.07396111011990214,-0.0011648031161422072,64.55696202531645,48.05194805194806,50.114155251141554,79.9154334038055,,40.598290598290596,28.059071729957807,54.4
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,45599129600,50.34,16.949495,,0.121929996,0.0,,905823000,897941200.0,0.32482455012336886,0.012922286344171533,78.48101265822784,49.87012987012987,35.15981735159817,2.00845665961945,,70.2991452991453,53.37552742616034,54.3
ES,Eversource Energy (D/B/A),Utilities,Utilities - Regulated Electric,26027290624,69.25,15.186403,34.179227876134085,0.10777,0.53622,,375845345,374963406.0,0.23456455220227937,-0.024027917422828456,84.81012658227847,35.84415584415584,29.908675799086758,63.213530655391125,,60.89743589743589,9.282700421940929,54.1
EQR,Equity Residential,Real Estate,REIT - Residential,24395741184,62.68,21.39249,17.223385528962975,0.100200005,0.62878,,374674719,339618726.0,-0.08522557192661288,0.004398730654947385,65.61181434599156,76.62337662337663,25.570776255707763,76.32135306553911,,21.153846153846153,39.029535864978904,54.1
EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,36083523584,806.05,28.573202,36.40607793956103,0.3849,0.19327,,44532566,43955869.0,1.0028886130301748,0.02815443092547772,44.30379746835443,32.467532467532465,82.1917808219178,13.953488372093023,,94.44444444444444,73.20675105485233,54.1
PAYX,"Paychex, Inc.",Technology,Software - Application,32948428800,91.96,20.30022,,,0.67197996,,358290881,,-0.3549504150854256,0.0052743926169680775,70.46413502109705,49.87012987012987,50.114155251141554,80.12684989429175,,4.05982905982906,40.50632911392405,54.0
DIS,Walt Disney Company (The),Communication Services,Entertainment,188493299712,106.29,15.653903,59.37731737652466,0.12024,0.37284002,,1771519851,1768738565.0,0.09437208757379452,0.03791982665222102,83.33333333333334,15.32467532467533,34.24657534246575,36.57505285412262,,42.52136752136752,81.85654008438819,53.9
WDC,Western Digital Corporation,Technology,Computer Hardware,127364325376,372.52,35.209827,32.66275287169705,0.41126,0.42723998,,339037922,336735855.0,7.22739866031525,0.022988505747126436,27.848101265822788,37.922077922077925,85.15981735159818,45.87737843551797,,99.78632478632478,68.56540084388185,53.6
AEP,American Electric Power Company,Utilities,Utilities - Regulated Electric,72652693504,133.66,20.06907,,0.12486,0.47522,,543563480,540066407.0,0.29281589848549194,-0.014925207078302478,71.51898734177216,49.87012987012987,37.89954337899543,54.756871035940804,,67.3076923076923,12.025316455696203,53.4
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,32807540736,98.84,20.337448,35.93869965602126,1.26603,0.37308,,331925766,330813750.0,-0.264704037958986,-0.0002983734128192068,69.83122362869199,33.76623376623377,97.03196347031964,36.78646934460888,,8.11965811965812,29.957805907172997,53.4
LII,"Lennox International, Inc.",Industrials,Building Products & Equipment,16960139264,487.11,21.364473,53.09376341733499,0.75833,0.33391997,,34817885,31448258.0,-0.13387653495868784,0.02247882506371254,65.82278481012658,17.922077922077918,94.29223744292237,29.175475687103592,,16.025641025641026,67.9324894514768,53.2
VLTO,Veralto Corp,Industrials,Pollution & Treatment Controls,22548789248,90.98,24.19681,27.654502421227114,0.36498,0.59949,,245565117,247325367.0,-0.03480395378696929,-0.004042037186742118,55.696202531645575,47.532467532467535,80.36529680365297,73.15010570824523,,28.63247863247863,18.354430379746837,53.2
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,60860162048,81.84,33.81818,34.837454963064104,1.3571601,0.80456,,739923583,622357125.0,-0.15496074227413933,0.03129074315514994,30.801687763713083,34.80519480519481,97.48858447488584,92.60042283298098,,14.102564102564102,75.73839662447257,52.6
DGX,Quest Diagnostics Incorporated,Healthcare,Diagnostics & Research,21585707008,195.02,22.262556,21.3508476834817,0.14751,0.33330002,,110684580,109264253.0,0.19586997826424976,0.003370414409935287,62.869198312236286,62.33766233766234,44.74885844748858,28.964059196617338,,56.837606837606835,37.130801687763714,52.5
CBOE,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchanges,31416397824,299.94,28.812681,24.821362580614366,0.2336,0.51527,,104742273,104256352.0,0.34799578179168145,0.00037004779165462036,43.459915611814345,52.98701298701298,64.84018264840182,59.61945031712473,,72.64957264957265,32.70042194092827,52.5
FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail,9780817920,112.53,24.044872,20.96387272562288,0.12235,0.67917,,86388213,77861532.0,0.18723753372482863,-0.007001464521254702,56.96202531645569,64.41558441558442,35.50228310502283,80.33826638477801,,55.98290598290598,15.822784810126583,52.5
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,340781891584,86.25,31.02518,33.642518011866045,0.23754999,0.64814,,3949893042,3943336220.0,0.4192949559723665,0.00704048277596178,38.81856540084389,36.36363636363637,66.21004566210046,78.01268498942918,,77.99145299145299,43.24894514767932,52.2
AES,The AES Corporation,Utilities,Utilities - Diversified,10318146560,14.47,11.045802,,0.01954,0.18400998,,713071623,708312009.0,0.3321394716500596,-0.001585640275783907,94.30379746835443,49.87012987012987,2.054794520547945,12.050739957716702,,71.15384615384616,25.949367088607595,52.2
AAPL,Apple Inc.,Technology,Consumer Electronics,3971820552192,270.23,34.249683,37.35977513923766,1.5202099,0.47325,,14681140000,14656035251.0,0.2464280020916324,0.022606121051419903,29.746835443037977,31.16883116883117,97.94520547945206,54.33403805496829,,62.82051282051282,68.14345991561181,52.0
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,29022842880,200.32,25.07134,,0.13284001,0.13161,,144722225,135013012.0,0.5061899235060362,0.040875909037275206,51.68776371308017,49.87012987012987,40.63926940639269,8.24524312896406,,82.26495726495726,85.65400843881856,51.9
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,11386693632,109.19,34.773884,27.47243840256397,,0.68184996,,104043396,74283622.0,0.3285719263679501,0.03553815907720948,28.902953586497894,48.311688311688314,50.114155251141554,80.97251585623678,,70.94017094017094,79.53586497890295,51.8
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,50595909632,88.61,28.676376,30.31964709353891,0.15253,1.0,,568443856,505909347.0,0.18079761568170205,0.008987189293989036,43.881856540084385,42.07792207792208,46.34703196347032,99.57716701902748,,55.34188034188035,47.257383966244724,51.8
POOL,Pool Corporation,Industrials,Industrial Distribution,8373643264,227.62,20.959484,41.22756632495268,0.33058998,0.29728,,36700584,32457158.0,-0.3192157031817422,0.029562180691034706,67.93248945147678,27.79220779220779,76.9406392694064,23.890063424947147,,5.982905982905983,75.10548523206751,51.8
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,11150420992,154.06,22.135057,33.2595083405374,0.24284,0.43842,,72167368,71655701.0,-0.08169978540889157,0.01003117064604946,63.0801687763713,37.4025974025974,67.8082191780822,47.780126849894295,,21.794871794871796,49.789029535864984,51.8
PNR,Pentair plc.,Industrials,Specialty Industrial Machinery,14867509248,91.08,23.175573,24.803986066066066,0.17478001,0.40886003,,161602800,161885747.0,0.05016517557257878,0.009595340553781945,58.86075949367089,53.24675324675325,52.96803652968036,42.28329809725159,,37.39316239316239,48.52320675105485,51.6
VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,25130383360,274.05,31.142044,30.50914694220311,,0.8815,,91115706,91120456.0,0.04770025674447686,0.03263157894736842,38.60759493670886,41.81818181818182,50.114155251141554,96.61733615221986,,36.965811965811966,76.58227848101265,51.5
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,93624516608,392.38,20.96047,104.72541007606264,0.15869,0.27552,,238606756,220603876.0,0.6634519378586374,0.024291419357584085,67.72151898734178,5.454545454545457,47.71689497716895,21.353065539112052,,88.88888888888889,70.46413502109705,51.5
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,54864977920,62.42,17.988472,,0.09741,0.49019,,878964717,877054423.0,0.2121570454502794,-0.03169014084507042,75.9493670886076,49.87012987012987,24.429223744292237,56.87103594080338,,58.97435897435898,7.172995780590717,51.4
NSC,Norfolk Southern Corporation,Industrials,Railroads,67906093056,302.38,23.697493,46.7511838568247,0.19248,0.45951998,,224504829,224201481.0,0.31654638898647086,0.008396021093836789,57.59493670886076,23.116883116883113,57.534246575342465,52.00845665961945,,70.08547008547008,46.62447257383967,51.4
PCG,Pacific Gas & Electric Co.,Utilities,Utilities - Regulated Electric,38010322944,17.26,14.627119,,0.08207,0.39583,,2202220356,2190978416.0,0.05308912002952588,-0.001991881251433916,86.07594936708861,49.87012987012987,16.894977168949772,40.59196617336152,,37.82051282051282,24.68354430379747,51.3
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,24359114752,173.89,23.466936,18.151721043608443,0.088879995,0.63141996,,139111236,131157534.0,-0.1566153551922797,0.015278056602153575,57.80590717299579,74.28571428571429,19.863013698630137,76.53276955602537,,13.675213675213676,56.540084388185655,51.3
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,608686571520,146.44,21.824142,49.7709751601655,0.110810004,0.31049,,4156559415,4158096585.0,0.4952698079441393,0.0399932816896674,63.9240506329114,20.519480519480517,31.27853881278539,26.004228329809724,,81.62393162393163,84.17721518987342,51.3
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,33809727488,17.61,23.171053,18.701364051871057,0.14388,0.58370996,,1919916307,1914048665.0,-0.20792602314731753,-0.001226562933470756,59.07172995780591,72.46753246753246,43.15068493150685,69.76744186046511,,10.897435897435898,27.637130801687764,51.0
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,23691071488,45.01,21.849514,45.99313842142939,0.45183998,0.36424,,526006314,524535374.0,-0.10944243307297591,0.009722073466105215,63.71308016877637,23.376623376623375,87.89954337899543,34.038054968287526,,17.94871794871795,48.9451476793249,51.0
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,81054064640,455.35,33.334553,39.380087584152264,0.62078,0.74435997,,178003875,163718820.0,-0.001073127150792385,0.015340726724107634,33.333333333333336,29.87012987012987,92.23744292237443,87.31501057082453,,30.555555555555557,56.75105485232067,50.9
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,66877214720,223.65,29.583332,17.97955854129982,0.08299,0.13194,,298953671,297477270.0,1.0753709652091494,0.05057288867621556,41.983122362869196,74.8051948051948,17.35159817351598,8.456659619450317,,95.08547008547008,90.50632911392405,50.9
ORCL,Oracle Corporation,Technology,Software - Infrastructure,503480614912,175.06,31.429083,,0.57572,0.67084,,2876046000,1708975294.0,0.10864592965739561,-0.025686764181234393,37.552742616033754,49.87012987012987,90.8675799086758,79.70401691331924,,45.51282051282051,8.438818565400844,50.8
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,91082752000,336.29,21.780441,27.13016626636444,0.17658001,0.1513,,270845862,254339963.0,0.31087120461203493,-0.00018220355305843147,64.34599156118144,49.350649350649356,53.65296803652968,9.936575052854122,,69.65811965811966,30.37974683544304,50.8
DUK,Duke Energy Corporation (Holdin,Utilities,Utilities - Regulated Electric,99635085312,128.03,20.290016,,0.09724,0.51897,,778216672,775672252.0,0.12979510751702988,-0.0021407525773195876,70.67510548523205,49.87012987012987,23.972602739726025,61.09936575052855,,49.14529914529914,23.839662447257385,50.8
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,4105721872384,339.4,31.338873,107.79461528865718,0.35705003,0.59652,,5438000000,10833468350.0,0.929392555501969,0.010072885103595119,37.763713080168785,5.1948051948051965,79.7945205479452,72.19873150105708,,93.37606837606837,50.105485232067515,50.7
CRH,CRH PLC,Basic Materials,Building Materials,78212874240,117.05,21.243195,42.58221112505574,0.15684,0.36126,,668200414,666647016.0,0.22958166034802405,0.012788493542473274,66.03375527426161,27.27272727272727,47.48858447488584,32.98097251585624,,59.82905982905983,52.742616033755276,50.6
ESS,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,17629028352,254.97,24.516348,17.914609586237386,0.12235,0.68583,,64477129,63797224.0,-0.10074635718316,-0.0025174677482891926,55.27426160337553,75.06493506493507,35.50228310502283,81.3953488372093,,19.871794871794872,22.362869198312236,50.6
AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,14117217280,95.89,31.234528,24.396314277397167,0.091730006,0.58949,,147223048,141636825.0,0.40280535222539404,0.035420753871738896,37.9746835443038,55.064935064935064,21.232876712328768,70.61310782241014,,76.49572649572649,79.32489451476793,50.5
DPZ,Domino's Pizza Inc,Consumer Cyclical,Restaurants,12511967232,372.06,21.187927,24.59520346985762,,0.28625,,33625700,30084748.0,-0.1862069047575455,0.019075211262190715,66.66666666666667,54.02597402597402,50.114155251141554,21.987315010570825,,11.965811965811966,62.0253164556962,50.2
OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,31734560768,81.43,23.265715,19.90251577603042,,0.30587,,388720773,388017188.0,-0.1779694179876032,0.019617706237424547,58.43881856540085,67.53246753246754,50.114155251141554,24.947145877378436,,12.393162393162394,62.869198312236286,50.2
HSIC,"Henry Schein, Inc.",Healthcare,Medical Distribution,9045588992,78.83,24.107035,23.61772582767624,0.08701,0.31136,,114748051,94903896.0,0.12122685223740179,0.06753393177885955,56.32911392405063,56.62337662337662,19.17808219178082,26.215644820295985,,47.64957264957265,95.14767932489451,50.2
HBAN,Huntington Bancshares Incorpora,Financial Services,Banks - Regional,34325467136,16.85,12.122303,,0.10095,0.0,,2037119660,2017288870.0,0.1656740712510003,-0.07849056572050916,92.82700421940928,49.87012987012987,26.71232876712329,2.00845665961945,,53.205128205128204,3.1645569620253164,50.2
PEG,Public Service Enterprise Group,Utilities,Utilities - Regulated Electric,40720982016,81.58,19.331755,,0.12757,0.34820998,,498739910,497453161.0,0.03468105512725434,0.00014339894551466495,73.20675105485233,49.87012987012987,38.81278538812785,31.289640591966172,,35.47008547008547,32.48945147679325,50.2
MMM,3M Company,Industrials,Conglomerates,81401487360,154.55,25.758333,64.59154008606598,0.75501,0.39915,,522396178,525825678.0,0.07373699760703724,0.017037401222806513,50.42194092827004,12.727272727272732,94.06392694063926,40.803382663847785,,40.38461538461539,58.64978902953587,50.1
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,4133303091200,341.68,31.637035,108.5187527153691,0.35705003,0.59652,,5822000000,10833468350.0,0.9668654862427205,0.010072885103595119,35.86497890295358,4.935064935064936,79.7945205479452,72.19873150105708,,93.80341880341881,50.105485232067515,50.1
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Capital Markets,138922557440,81.71,36.806305,,0.23507999,0.92543,,445616477,433052176.0,0.6990931723167331,-0.022485858807598163,26.160337552742618,49.87012987012987,65.52511415525115,97.67441860465115,,90.5982905982906,9.70464135021097,50.0
NCLH,Norwegian Cruise Line Holdings ,Consumer Cyclical,Travel Services,9561903104,20.99,22.815216,,0.23285,0.42619,,455545641,453085695.0,0.10630454425476256,-0.035002417046114134,60.12658227848101,49.87012987012987,64.61187214611871,45.66596194503171,,45.085470085470085,6.118143459915612,49.9
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,54589235200,216.03,27.173586,29.00982316239821,0.20698999,0.55382997,,252692845,252245579.0,0.10653506058927373,0.005779711612434607,47.04641350210971,43.8961038961039,59.817351598173516,65.53911205073996,,45.2991452991453,40.92827004219409,49.8
ADSK,"Autodesk, Inc.",Technology,Software - Application,51308240896,242.02,46.275333,18.40984561096874,0.39675,0.92326,,211000000,210379660.0,-0.08530369594232516,0.009345794392523364,15.189873417721522,73.76623376623377,83.33333333333334,97.25158562367865,,20.94017094017094,47.67932489451477,49.7
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,48109694976,47.02,17.223444,,0.09936,0.4293,,1023175091,1021020692.0,0.10531600782458893,-0.017267866346415986,77.63713080168777,49.87012987012987,25.11415525114155,46.30021141649049,,44.44444444444444,11.60337552742616,49.7
ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,11532010496,234.43,28.658922,17.51254526408724,0.116809994,0.48054,,48362608,48730286.0,-0.15568862060848457,0.03714345529717193,44.092827004219416,76.1038961038961,33.33333333333333,55.391120507399584,,13.88888888888889,81.43459915611815,49.7
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,24688154624,63.98,30.612442,34.31114512407215,0.34497002,0.60101,,385872977,382940518.0,-0.051597919110156765,0.015101100588686972,39.45147679324894,35.58441558441559,78.99543378995433,73.57293868921776,,25.64102564102564,56.32911392405063,49.5
ICE,Intercontinental Exchange Inc.,Financial Services,Financial Data & Stock Exchanges,91567636480,161.24,27.944542,26.27384479097267,0.11885,1.0,,566430761,564012101.0,-0.015123216414766862,0.012498764817954575,45.358649789029535,50.129870129870135,33.56164383561644,99.57716701902748,,29.914529914529915,52.320675105485236,49.3
